"Var1" "Var2" "value" "gender"
"319" 79 4 5.14320968059645 "m"
"320" 80 4 2.40217264671642 "m"
"321" 1 5 1.2067707885174 "m"
"322" 2 5 1.35254674320961 "m"
"323" 3 5 1.48145082915274 "m"
"324" 4 5 1.58396463512821 "m"
"325" 5 5 1.75777721369624 "m"
"326" 6 5 2.04768604276651 "m"
"327" 7 5 2.32089637937128 "m"
"328" 8 5 2.63068805381157 "m"
"329" 9 5 2.94769507195461 "m"
"330" 10 5 3.35317440373506 "m"
"331" 11 5 3.75485235775448 "m"
"332" 12 5 4.27098852685173 "m"
"333" 13 5 4.77790488212024 "m"
"334" 14 5 5.31688376455777 "m"
"335" 15 5 5.88316866733577 "m"
"336" 16 5 7.02914872770043 "m"
"337" 17 5 7.97257638901609 "m"
"338" 18 5 9.04189440334295 "m"
"339" 19 5 9.5797776991989 "m"
"340" 20 5 10.5379424518492 "m"
"341" 21 5 11.9398550698019 "m"
"342" 22 5 12.9972898770639 "m"
"343" 23 5 14.9668909096714 "m"
"344" 24 5 17.6238621624292 "m"
"345" 25 5 20.7619842801461 "m"
"346" 26 5 23.7850495343388 "m"
"347" 27 5 26.5553676238963 "m"
"348" 28 5 28.9417297300491 "m"
"349" 29 5 31.8773802135265 "m"
"350" 30 5 35.0265886444963 "m"
"351" 31 5 39.0262567694213 "m"
"352" 32 5 44.4390897300563 "m"
"353" 33 5 49.6367392551876 "m"
"354" 34 5 55.7671755313623 "m"
"355" 35 5 61.3017764420465 "m"
"356" 36 5 65.8953124108857 "m"
"357" 37 5 73.6694852133357 "m"
"358" 38 5 82.4705648480118 "m"
"359" 39 5 89.2174635987101 "m"
"360" 40 5 92.895396519926 "m"
"361" 41 5 96.9805944104985 "m"
"362" 42 5 98.0344327735254 "m"
"363" 43 5 103.910455828045 "m"
"364" 44 5 108.246965913741 "m"
"365" 45 5 117.619381944305 "m"
"366" 46 5 123.909930207725 "m"
"367" 47 5 124.150765262464 "m"
"368" 48 5 140.835463200682 "m"
"369" 49 5 146.603943202405 "m"
"370" 50 5 160.132252093534 "m"
"371" 51 5 165.374171915121 "m"
"372" 52 5 165.853708594321 "m"
"373" 53 5 132.170796111548 "m"
"374" 54 5 143.344508282566 "m"
"375" 55 5 149.038630247235 "m"
"376" 56 5 152.761577888194 "m"
"377" 57 5 142.332058917287 "m"
"378" 58 5 161.868939607764 "m"
"379" 59 5 179.209289559379 "m"
"380" 60 5 195.068857481808 "m"
"381" 61 5 199.155527855788 "m"
"382" 62 5 215.972214510623 "m"
"383" 63 5 215.779154768008 "m"
"384" 64 5 225.699318232553 "m"
"385" 65 5 224.002040122164 "m"
"386" 66 5 226.02709157292 "m"
"387" 67 5 210.628964786843 "m"
"388" 68 5 193.411051509234 "m"
"389" 69 5 163.723584972645 "m"
"390" 70 5 140.534728787349 "m"
"391" 71 5 112.772584731185 "m"
"392" 72 5 94.2327620296345 "m"
"393" 73 5 72.7817801954047 "m"
"394" 74 5 50.7765730761491 "m"
"395" 75 5 35.6762698570609 "m"
"396" 76 5 25.9729259653957 "m"
"397" 77 5 14.8228293056114 "m"
"398" 78 5 8.22101020620346 "m"
"399" 79 5 2.86340484152687 "m"
"400" 80 5 1.33737358846967 "m"
"401" 1 6 1.35028161663505 "m"
"402" 2 6 1.51336490477537 "m"
"403" 3 6 1.65756073489569 "m"
"404" 4 6 1.77221917697131 "m"
"405" 5 6 1.96663743077534 "m"
"406" 6 6 2.29092563836661 "m"
"407" 7 6 2.59650399352125 "m"
"408" 8 6 2.94297453925636 "m"
"409" 9 6 3.29747642129139 "m"
"410" 10 6 3.75089693683479 "m"
"411" 11 6 4.20000007283369 "m"
"412" 12 6 4.77704787631486 "m"
"413" 13 6 5.34367992186746 "m"
"414" 14 6 5.94604900444613 "m"
"415" 15 6 6.57880827682385 "m"
"416" 16 6 7.85957491009298 "m"
"417" 17 6 8.91354963996096 "m"
"418" 18 6 10.1079205056305 "m"
"419" 19 6 10.7078503139981 "m"
"420" 20 6 11.7771588936662 "m"
"421" 21 6 13.341793254142 "m"
"422" 22 6 14.5207850936538 "m"
"423" 23 6 16.7179005841457 "m"
"424" 24 6 19.681295631828 "m"
"425" 25 6 23.1799376692911 "m"
"426" 26 6 26.5475982993093 "m"
"427" 27 6 29.630342308374 "m"
"428" 28 6 32.2816452534043 "m"
"429" 29 6 35.542037366117 "m"
"430" 30 6 39.0360220653456 "m"
"431" 31 6 43.4720039886057 "m"
"432" 32 6 49.4740247351445 "m"
"433" 33 6 55.226285422241 "m"
"434" 34 6 62.0039624535383 "m"
"435" 35 6 68.1045095641612 "m"
"436" 36 6 73.1440123029273 "m"
"437" 37 6 82.8773238678233 "m"
"438" 38 6 89.3730134325478 "m"
"439" 39 6 94.7227216467994 "m"
"440" 40 6 97.2393467532114 "m"
"441" 41 6 98.5826538749565 "m"
"442" 42 6 104.453100600157 "m"
"443" 43 6 107.464206055711 "m"
"444" 44 6 118.832940156194 "m"
"445" 45 6 120.788270634901 "m"
"446" 46 6 125.995458696934 "m"
"447" 47 6 134.607489375153 "m"
"448" 48 6 147.950508525113 "m"
"449" 49 6 158.368000305389 "m"
"450" 50 6 167.056974770861 "m"
"451" 51 6 174.788857072531 "m"
"452" 52 6 174.922482975994 "m"
"453" 53 6 144.641928687335 "m"
"454" 54 6 151.612763344426 "m"
"455" 55 6 162.765682091143 "m"
"456" 56 6 158.853975370815 "m"
"457" 57 6 155.728418118483 "m"
"458" 58 6 169.492574846317 "m"
"459" 59 6 197.993019074018 "m"
"460" 60 6 201.8157089928 "m"
"461" 61 6 214.361345500331 "m"
"462" 62 6 223.889948503525 "m"
"463" 63 6 221.273602778012 "m"
"464" 64 6 233.812167652983 "m"
"465" 65 6 221.892359037426 "m"
"466" 66 6 217.486674711268 "m"
"467" 67 6 196.969254837317 "m"
"468" 68 6 177.653784666092 "m"
"469" 69 6 143.340222702744 "m"
"470" 70 6 117.550520175446 "m"
"471" 71 6 95.1683278373672 "m"
"472" 72 6 75.4553110382978 "m"
"473" 73 6 53.5817313571924 "m"
"474" 74 6 35.4357708318609 "m"
"475" 75 6 26.657434314243 "m"
"476" 76 6 14.4600369373446 "m"
"477" 77 6 8.25238787345955 "m"
"478" 78 6 4.57692411715068 "m"
"479" 79 6 1.59415769444746 "m"
"480" 80 6 0.74456268477666 "m"
"481" 1 7 1.51083045405859 "m"
"482" 2 7 1.69326864878765 "m"
"483" 3 7 1.85456218922402 "m"
"484" 4 7 1.98279539739894 "m"
"485" 5 7 2.20024946082441 "m"
"486" 6 7 2.56297421192518 "m"
"487" 7 7 2.90473252156937 "m"
"488" 8 7 3.29219573760857 "m"
"489" 9 7 3.68859257488359 "m"
"490" 10 7 4.19557572626346 "m"
"491" 11 7 4.69764816793875 "m"
"492" 12 7 5.34272143382131 "m"
"493" 13 7 5.97601604370254 "m"
"494" 14 7 6.64912373191659 "m"
"495" 15 7 7.35603107486849 "m"
"496" 16 7 8.78721102084683 "m"
"497" 17 7 9.964444082692 "m"
"498" 18 7 11.2981849014236 "m"
"499" 19 7 11.9670471853279 "m"
"500" 20 7 13.1599938325786 "m"
"501" 21 7 14.9056699080963 "m"
"502" 22 7 16.2196038619206 "m"
"503" 23 7 18.6695708754187 "m"
"504" 24 7 21.9733913599444 "m"
"505" 25 7 25.8722048469542 "m"
"506" 26 7 29.6216733360487 "m"
"507" 27 7 33.049724672909 "m"
"508" 28 7 35.9927771401169 "m"
"509" 29 7 39.6104733165068 "m"
"510" 30 7 43.4828817160261 "m"
"511" 31 7 48.3973684808385 "m"
"512" 32 7 55.0452477742995 "m"
"513" 33 7 61.402581270111 "m"
"514" 34 7 68.884618016331 "m"
"515" 35 7 75.5962283687864 "m"
"516" 36 7 82.2861728851122 "m"
"517" 37 7 89.8138165167563 "m"
"518" 38 7 94.8878698478185 "m"
"519" 39 7 99.1521207796917 "m"
"520" 40 7 98.8456806464055 "m"
"521" 41 7 105.037215713988 "m"
"522" 42 7 108.02540934503 "m"
"523" 43 7 117.973630571111 "m"
"524" 44 7 122.034524401124 "m"
"525" 45 7 122.821258460405 "m"
"526" 46 7 136.607553984951 "m"
"527" 47 7 141.407895793722 "m"
"528" 48 7 159.822619142916 "m"
"529" 49 7 165.216430079781 "m"
"530" 50 7 176.567461218674 "m"
"531" 51 7 184.346199640604 "m"
"532" 52 7 191.427501783919 "m"
"533" 53 7 152.985020259904 "m"
"534" 54 7 165.576903105874 "m"
"535" 55 7 169.257060653329 "m"
"536" 56 7 173.805384988532 "m"
"537" 57 7 163.062849658525 "m"
"538" 58 7 187.257851905786 "m"
"539" 59 7 204.841008636011 "m"
"540" 60 7 217.224635382083 "m"
"541" 61 7 222.220023598706 "m"
"542" 62 7 229.590924037227 "m"
"543" 63 7 229.227368142089 "m"
"544" 64 7 231.61009347897 "m"
"545" 65 7 213.508172737424 "m"
"546" 66 7 203.382228547136 "m"
"547" 67 7 180.922099909263 "m"
"548" 68 7 155.53613159813 "m"
"549" 69 7 119.89718047749 "m"
"550" 70 7 99.2004082213464 "m"
"551" 71 7 76.2044497401547 "m"
"552" 72 7 55.5499768578447 "m"
"553" 73 7 37.3934245286764 "m"
"554" 74 7 26.4777325967541 "m"
"555" 75 7 14.8411266929401 "m"
"556" 76 7 8.05040866431252 "m"
"557" 77 7 4.5943931627305 "m"
"558" 78 7 2.54813384836189 "m"
"559" 79 7 0.887523384018205 "m"
"560" 80 7 0.414524106309134 "m"
"561" 1 8 1.69043291107028 "m"
"562" 2 8 1.89451399645856 "m"
"563" 3 8 2.0749224592343 "m"
"564" 4 8 2.21832679261687 "m"
"565" 5 8 2.46153019262375 "m"
"566" 6 8 2.86722245138029 "m"
"567" 7 8 3.24941582023338 "m"
"568" 8 8 3.68268554534518 "m"
"569" 9 8 4.12588501680254 "m"
"570" 10 8 4.69269959098647 "m"
"571" 11 8 5.25391961839813 "m"
"572" 12 8 5.97494413445175 "m"
"573" 13 8 6.68263414391389 "m"
"574" 14 8 7.43465362335162 "m"
"575" 15 8 8.22423579776168 "m"
"576" 16 8 9.82321032549123 "m"
"577" 17 8 11.13781332406 "m"
"578" 18 8 12.6268025662578 "m"
"579" 19 8 13.3721781776918 "m"
"580" 20 8 14.702560617187 "m"
"581" 21 8 16.6495172021748 "m"
"582" 22 8 18.1131023209044 "m"
"583" 23 8 20.8438405195426 "m"
"584" 24 8 24.5255224823113 "m"
"585" 25 8 28.8680728033976 "m"
"586" 26 8 33.0400552892223 "m"
"587" 27 8 36.849155777424 "m"
"588" 28 8 40.1128084979934 "m"
"589" 29 8 44.1227726291947 "m"
"590" 30 8 48.4094786513826 "m"
"591" 31 8 53.8473502795375 "m"
"592" 32 8 61.2012970662996 "m"
"593" 33 8 68.2165008273104 "m"
"594" 34 8 76.4621513022317 "m"
"595" 35 8 85.0448877654395 "m"
"596" 36 8 89.1731886173855 "m"
"597" 37 8 95.3558731530273 "m"
"598" 38 8 99.3249915976888 "m"
"599" 39 8 100.790052517291 "m"
"600" 40 8 105.317463796641 "m"
"601" 41 8 108.629501266799 "m"
"602" 42 8 118.589716540192 "m"
"603" 43 8 121.152063389968 "m"
"604" 44 8 124.088487928333 "m"
"605" 45 8 133.166003514361 "m"
"606" 46 8 143.509004203336 "m"
"607" 47 8 152.755002321638 "m"
"608" 48 8 166.733952123373 "m"
"609" 49 8 174.622135057888 "m"
"610" 50 8 186.222056720386 "m"
"611" 51 8 201.740404436195 "m"
"612" 52 8 202.46923215481 "m"
"613" 53 8 167.07555035244 "m"
"614" 54 8 172.180398052756 "m"
"615" 55 8 185.187613468336 "m"
"616" 56 8 181.99119791138 "m"
"617" 57 8 180.154198379358 "m"
"618" 58 8 193.734543969221 "m"
"619" 59 8 220.480921105319 "m"
"620" 60 8 225.18828424107 "m"
"621" 61 8 227.878477343961 "m"
"622" 62 8 237.843658735752 "m"
"623" 63 8 227.068474221257 "m"
"624" 64 8 222.858723305105 "m"
"625" 65 8 199.661740389441 "m"
"626" 66 8 186.812606380446 "m"
"627" 67 8 158.397546066285 "m"
"628" 68 8 130.098469845859 "m"
"629" 69 8 101.180745352753 "m"
"630" 70 8 79.4330707945698 "m"
"631" 71 8 56.1014905548771 "m"
"632" 72 8 38.7670165668267 "m"
"633" 73 8 27.9404983242806 "m"
"634" 74 8 14.7410804572539 "m"
"635" 75 8 8.26257466939399 "m"
"636" 76 8 4.48194426772604 "m"
"637" 77 8 2.55785947745276 "m"
"638" 78 8 1.41863529806776 "m"
"639" 79 8 0.494115331201377 "m"
"640" 80 8 0.230780078326016 "m"
"641" 1 9 1.8913412306959 "m"
"642" 2 9 2.11962136585475 "m"
"643" 3 9 2.32139740184994 "m"
"644" 4 9 2.48175421667262 "m"
"645" 5 9 2.75373610869842 "m"
"646" 6 9 3.20745470519597 "m"
"647" 7 9 3.63483146985722 "m"
"648" 8 9 4.11927769323086 "m"
"649" 9 9 4.6147513938569 "m"
"650" 10 9 5.24838505629317 "m"
"651" 11 9 5.8756340931622 "m"
"652" 12 9 6.68143548960873 "m"
"653" 13 9 7.47212296758713 "m"
"654" 14 9 8.31213787038278 "m"
"655" 15 9 9.19386114845589 "m"
"656" 16 9 10.9799484989173 "m"
"657" 17 9 12.4475719852151 "m"
"658" 18 9 14.1093998474033 "m"
"659" 19 9 14.9396164422681 "m"
"660" 20 9 16.4226457060416 "m"
"661" 21 9 18.5932043250865 "m"
"662" 22 9 20.222565296784 "m"
"663" 23 9 23.2647783360215 "m"
"664" 24 9 27.3654515627445 "m"
"665" 25 9 32.1994882158396 "m"
"666" 26 9 36.8383747912201 "m"
"667" 27 9 41.0672153265175 "m"
"668" 28 9 44.6823322390805 "m"
"669" 29 9 49.1218690054201 "m"
"670" 30 9 53.8608241649098 "m"
"671" 31 9 59.8694313122838 "m"
"672" 32 9 67.9928798691715 "m"
"673" 33 9 75.720539037177 "m"
"674" 34 9 86.0190411098249 "m"
"675" 35 9 92.1627966370523 "m"
"676" 36 9 94.6757146308772 "m"
"677" 37 9 99.8148795510394 "m"
"678" 38 9 100.965779054329 "m"
"679" 39 9 107.389140705334 "m"
"680" 40 9 108.919333867964 "m"
"681" 41 9 119.252885420561 "m"
"682" 42 9 121.784747880717 "m"
"683" 43 9 123.191174212665 "m"
"684" 44 9 134.539966669395 "m"
"685" 45 9 139.893585681134 "m"
"686" 46 9 155.024711648596 "m"
"687" 47 9 159.360704888252 "m"
"688" 48 9 176.226049021659 "m"
"689" 49 9 184.170361373161 "m"
"690" 50 9 203.793260240531 "m"
"691" 51 9 213.376993379478 "m"
"692" 52 9 221.117455383747 "m"
"693" 53 9 173.738813958683 "m"
"694" 54 9 188.386096735581 "m"
"695" 55 9 193.909501800971 "m"
"696" 56 9 201.066511719149 "m"
"697" 57 9 186.385196198477 "m"
"698" 58 9 208.526461516083 "m"
"699" 59 9 228.56394830295 "m"
"700" 60 9 230.922319679085 "m"
"701" 61 9 236.069657482766 "m"
"702" 62 9 235.603615441119 "m"
"703" 63 9 218.488708793611 "m"
"704" 64 9 208.405889037272 "m"
"705" 65 9 183.395227710189 "m"
"706" 66 9 163.554692543089 "m"
"707" 67 9 132.491904992257 "m"
"708" 68 9 109.789572163692 "m"
"709" 69 9 81.0187926920554 "m"
"710" 70 9 58.4783918277973 "m"
"711" 71 9 39.1519049473278 "m"
