"Var1" "Var2" "value" "gender"
"163" 3 3 3.13666877322081 "m"
"164" 4 3 3.54295858592186 "m"
"165" 5 3 3.98515148972898 "m"
"166" 6 3 4.48627779364614 "m"
"167" 7 3 5.0389866039917 "m"
"168" 8 3 5.58081016897931 "m"
"169" 9 3 6.01691947424355 "m"
"170" 10 3 6.41812063296294 "m"
"171" 11 3 6.92572826165906 "m"
"172" 12 3 7.57654804703287 "m"
"173" 13 3 8.3789441169131 "m"
"174" 14 3 9.09146552226111 "m"
"175" 15 3 9.90202346044512 "m"
"176" 16 3 10.9601785846377 "m"
"177" 17 3 11.9752617795099 "m"
"178" 18 3 13.2551250261674 "m"
"179" 19 3 14.2781444075938 "m"
"180" 20 3 15.0316244642386 "m"
"181" 21 3 16.2747096394628 "m"
"182" 22 3 17.5498813820128 "m"
"183" 23 3 19.3593394022208 "m"
"184" 24 3 21.2891166947092 "m"
"185" 25 3 23.1630996261453 "m"
"186" 26 3 26.2501174614382 "m"
"187" 27 3 30.3913167368068 "m"
"188" 28 3 34.6638970881782 "m"
"189" 29 3 37.4327076678324 "m"
"190" 30 3 39.6219970285936 "m"
"191" 31 3 43.0804469555093 "m"
"192" 32 3 47.8002487834455 "m"
"193" 33 3 54.6561678454853 "m"
"194" 34 3 62.2742807643461 "m"
"195" 35 3 68.8442444792987 "m"
"196" 36 3 75.4302809616422 "m"
"197" 37 3 83.1579276086482 "m"
"198" 38 3 92.3325072088242 "m"
"199" 39 3 100.038442585708 "m"
"200" 40 3 103.982196088215 "m"
"201" 41 3 110.008681487369 "m"
"202" 42 3 115.316934010543 "m"
"203" 43 3 118.284352428985 "m"
"204" 44 3 122.229060950783 "m"
"205" 45 3 124.988641969521 "m"
"206" 46 3 124.533818331722 "m"
"207" 47 3 125.584176148163 "m"
"208" 48 3 132.198560870354 "m"
"209" 49 3 137.341186789664 "m"
"210" 50 3 143.80956308832 "m"
"211" 51 3 157.979008091982 "m"
"212" 52 3 149.597558960102 "m"
"213" 53 3 138.211438582856 "m"
"214" 54 3 146.054116789176 "m"
"215" 55 3 155.512588813629 "m"
"216" 56 3 157.581406601639 "m"
"217" 57 3 146.896999841121 "m"
"218" 58 3 147.826502215102 "m"
"219" 59 3 150.449861473315 "m"
"220" 60 3 151.36509746987 "m"
"221" 61 3 152.271073563046 "m"
"222" 62 3 150.573329998928 "m"
"223" 63 3 153.296977270218 "m"
"224" 64 3 149.0441444063 "m"
"225" 65 3 145.203813421272 "m"
"226" 66 3 143.212564932589 "m"
"227" 67 3 141.553722624449 "m"
"228" 68 3 128.565527080618 "m"
"229" 69 3 117.251740251601 "m"
"230" 70 3 120.084349465268 "m"
"231" 71 3 107.636958441599 "m"
"232" 72 3 92.9999128339496 "m"
"233" 73 3 75.969518053513 "m"
"234" 74 3 62.038505356917 "m"
"235" 75 3 47.8421057399828 "m"
"236" 76 3 34.9644105742235 "m"
"237" 77 3 25.9686976698764 "m"
"238" 78 3 15.8589721788236 "m"
"239" 79 3 8.80757882260299 "m"
"240" 80 3 5.53038881790022 "m"
"241" 1 4 2.76995540567962 "m"
"242" 2 4 3.07748685153787 "m"
"243" 3 4 3.45867088184995 "m"
"244" 4 4 3.90653157233319 "m"
"245" 5 4 4.39393071781362 "m"
"246" 6 4 4.94624810870441 "m"
"247" 7 4 5.55536225540216 "m"
"248" 8 4 6.15238855919591 "m"
"249" 9 4 6.63278153225026 "m"
"250" 10 4 7.07459818946604 "m"
"251" 11 4 7.63359148656259 "m"
"252" 12 4 8.35028454938139 "m"
"253" 13 4 9.23383587463485 "m"
"254" 14 4 10.0181123345867 "m"
"255" 15 4 10.91015403084 "m"
"256" 16 4 12.0746581039932 "m"
"257" 17 4 13.1912933745254 "m"
"258" 18 4 14.5990865679238 "m"
"259" 19 4 15.723414854463 "m"
"260" 20 4 16.5503574712948 "m"
"261" 21 4 17.9156869949589 "m"
"262" 22 4 19.3154473154029 "m"
"263" 23 4 21.3020906864337 "m"
"264" 24 4 23.4196409983598 "m"
"265" 25 4 25.4741022805847 "m"
"266" 26 4 28.8602869297405 "m"
"267" 27 4 33.4019912892378 "m"
"268" 28 4 38.0836459688869 "m"
"269" 29 4 41.1087181246343 "m"
"270" 30 4 43.4932780956808 "m"
"271" 31 4 47.265981158791 "m"
"272" 32 4 52.4153891507315 "m"
"273" 33 4 59.8967354784895 "m"
"274" 34 4 68.199399885638 "m"
"275" 35 4 75.3385054266325 "m"
"276" 36 4 82.4781884117798 "m"
"277" 37 4 90.8456329253435 "m"
"278" 38 4 100.767650061274 "m"
"279" 39 4 105.731220560133 "m"
"280" 40 4 110.387501748457 "m"
"281" 41 4 117.407603336753 "m"
"282" 42 4 120.081579558205 "m"
"283" 43 4 124.437537591555 "m"
"284" 44 4 129.18472908612 "m"
"285" 45 4 128.19439593956 "m"
"286" 46 4 128.748912483651 "m"
"287" 47 4 134.128808539749 "m"
"288" 48 4 139.154120456815 "m"
"289" 49 4 144.831582210005 "m"
"290" 50 4 153.060942205092 "m"
"291" 51 4 166.583841256265 "m"
"292" 52 4 161.983586552679 "m"
"293" 53 4 146.948266392045 "m"
"294" 54 4 153.312920146941 "m"
"295" 55 4 163.663723987765 "m"
"296" 56 4 162.131956649085 "m"
"297" 57 4 156.062639091591 "m"
"298" 58 4 155.500826166226 "m"
"299" 59 4 155.797812547527 "m"
"300" 60 4 158.451914306904 "m"
"301" 61 4 156.476671120028 "m"
"302" 62 4 156.035646402078 "m"
"303" 63 4 155.813577355742 "m"
"304" 64 4 150.76643944109 "m"
"305" 65 4 143.607428888348 "m"
"306" 66 4 142.550004122204 "m"
"307" 67 4 128.354854519583 "m"
"308" 68 4 119.463636912665 "m"
"309" 69 4 112.755280677936 "m"
"310" 70 4 111.741248389134 "m"
"311" 71 4 100.130786507567 "m"
"312" 72 4 81.2425266516713 "m"
"313" 73 4 65.0674374466613 "m"
"314" 74 4 51.5872559796592 "m"
"315" 75 4 37.1905986255495 "m"
"316" 76 4 26.7436195828026 "m"
"317" 77 4 17.3641608126999 "m"
"318" 78 4 10.0811362808015 "m"
"319" 79 4 5.59874886047933 "m"
"320" 80 4 3.5155243814299 "m"
"321" 1 5 3.05440933295458 "m"
"322" 2 5 3.39341350083343 "m"
"323" 3 5 3.81359439309977 "m"
"324" 4 5 4.30724631673936 "m"
"325" 5 5 4.84443284665624 "m"
"326" 6 5 5.45312028160257 "m"
